"TOA5","cr3000_HefStation","CR3000","3888","CR3000.Std.28.02","CPU:HEF_program_pluvio_20171003.CR3","52563","HEF"
"TIMESTAMP","RECORD","Batt_Min","PTemp_Avg","TC1_Avg","TC2_Avg","TC3_Avg","Tair_Avg","Hum_Avg","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","CNR4TC_Avg","LWinCor_Avg","LWoutCor_Avg","Wspeed","Wdir","Wspeed_Max","Dist_Avg","Press_Avg","Rain_Tot","intensity_rt","accumulated_rt_nrt","accumulated_nrt","accumulated_total_nrt","bucket_rt","bucket_nrt","temperature_load_cell","status_heating","status_pluvio2","temperature_electronics_unit","power_supply_pluvio2","temperature_orifice_ring_rim"
"TS","RN","Volt","Celsius","Celsius","Celsius","Celsius","Celsius","%","W/m2","W/m2","W/m2","W/m2","Celsius","W/m2","W/m2","m/s","degree","m/s","m","mbar","mm","mm/h","mm","mm","mm","mm","mm","C","","","C","V","C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","Max","Avg","Avg","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2018-08-01 00:00:00",3821,12.52,6.516,10.64,8.08,12.36,7.988,50.52,-3.400911,4.192506,-89.24657,1.761051,6.57,258.0186,349.0262,1.184,351.5,2.125,0,638.0952,0,0,0,0,0,201.869,201.875,8.7,0,0,8.5,25.3,8
"2018-08-01 00:10:00",3822,12.52,6.497,10.82,7.804,12.28,7.898,54.08,-4.430377,3.787271,-89.78675,1.443936,6.535,257.3045,348.5352,0.94,24.97,1.38,0,638.0994,0,0,0,0,0,201.858,201.86,8.8,0,0,8.5,25.3,8
"2018-08-01 00:20:00",3823,12.52,6.466,10.85,7.691,12.19,7.737,55.62,-5.429855,4.334262,-88.66955,2.499887,6.186,256.6952,347.8647,0.324,189.4,0.789,0,638.1393,0,0,0,0,0,201.848,201.851,8.4,0,0,8.4,25.2,8
"2018-08-01 00:30:00",3824,12.52,6.353,10.73,7.457,12.1,7.631,56.25,-4.21325,4.414233,-86.55783,3.822372,5.748,256.6457,347.0259,0.137,14.47,0.598,0,638.0721,0,0,0,0,0,201.848,201.847,8.4,0,0,8.2,24.7,7.5
"2018-08-01 00:40:00",3825,12.51,6.207,10.62,7.577,12.02,7.587,55.26,-2.845031,4.992158,-86.28682,3.896611,5.641,256.3911,346.5745,0.665,0.331,0.88,0,637.9086,0,0,0,0,0,201.839,201.842,8.5,0,0,8.2,24.7,7.5
"2018-08-01 00:50:00",3826,12.51,6.115,10.48,7.42,11.94,7.639,58.41,-2.742107,4.281619,-86.72732,3.397331,5.687,256.1751,346.2997,0.563,328.3,0.799,0,637.898,0,0,0,0,0,201.833,201.836,8.3,0,0,8.1,25.2,8
"2018-08-01 01:00:00",3827,12.51,6.03,10.56,7.429,11.85,7.651,55.61,-4.022372,4.2489,-86.17813,3.555889,5.554,256.0727,345.8067,0.03,85,0.178,0,637.862,0,0,0,0,0,201.825,201.829,8,0,0,8,25.3,8.5
"2018-08-01 01:10:00",3828,12.51,5.903,10.56,7.166,11.77,7.467,55.76,-3.45523,4.397923,-84.9615,4.416186,5.228,255.6901,345.0677,0.105,11.01,0.417,0,637.8805,0,0,0,0,0,201.82,201.821,8.1,0,0,8,25.3,8.5
"2018-08-01 01:20:00",3829,12.51,5.765,10.31,7.298,11.69,7.449,56.07,-2.210567,4.746933,-85.74297,3.657165,5.326,255.3871,344.7872,0.756,343,1.184,0,637.861,0,0,0,0,0,201.806,201.814,8,0,0,7.9,25.3,8
"2018-08-01 01:30:00",3830,12.5,5.696,10.3,7.441,11.61,7.482,52.08,-2.650442,4.881432,-87.08463,2.219947,5.613,255.4526,344.7572,0.692,356.3,1.148,0,637.7886,0,0,0,0,0,201.8,201.807,8.1,0,0,7.9,25.3,8.5
"2018-08-01 01:40:00",3831,12.5,5.686,10.37,7.365,11.53,7.448,52.64,-3.215726,4.712425,-87.39362,1.653155,5.675,255.45,344.4968,0.654,11,1.423,0,637.8014,0,0,0,0,0,201.795,201.798,8,0,0,7.9,25.3,8.5
"2018-08-01 01:50:00",3832,12.5,5.697,10.12,7.369,11.46,7.511,53.25,-2.835746,3.981834,-87.90188,0.8434451,5.813,255.6222,344.3676,0.939,340.4,1.249,0,637.7211,0,0,0,0,0,201.784,201.789,7.9,0,0,7.9,25.3,8.5
"2018-08-01 02:00:00",3833,12.5,5.718,10.04,7.264,11.38,7.506,52.27,-3.548905,3.858265,-88.28587,0.1821841,5.896,255.6443,344.1124,0.406,349,0.804,0,637.7054,0,0,0,0,0,201.77,201.778,7.9,0,0,7.9,25.3,8.5
"2018-08-01 02:10:00",3834,12.49,5.721,9.96,7.2,11.3,7.472,50.13,-2.843229,3.972741,-87.79251,0.6916238,5.705,255.2002,343.6844,0.662,335.1,1.085,0,637.6811,0,0,0,0,0,201.767,201.77,8,0,0,7.9,25.3,8.5
"2018-08-01 02:20:00",3835,12.49,5.718,9.88,7.357,11.23,7.602,48.75,-2.689728,4.116291,-88.92451,-0.4183456,5.904,255.0457,343.5518,0.653,346.2,0.977,0,637.5853,0,0,0,0,0,201.759,201.761,7.9,0,0,7.9,25.3,8.5
"2018-08-01 02:30:00",3836,12.49,5.738,9.91,7.416,11.15,7.506,45.28,-3.260623,4.185358,-89.21794,-0.5600442,5.848,254.4767,343.1346,0.656,344.1,1.152,0,637.585,0,0,0,0,0,201.744,201.753,7.8,0,0,8,25.3,8
"2018-08-01 02:40:00",3837,12.49,5.741,9.83,7.243,11.08,7.477,44.28,-3.255016,3.251247,-90.17275,-1.093101,5.88,253.6825,342.7621,0.841,322.5,1.289,0,637.5892,0,0,0,0,0,201.733,201.739,7.9,0,0,8,25.3,8
"2018-08-01 02:50:00",3838,12.49,5.719,9.77,7.149,11.01,7.552,47.01,-3.524535,3.009525,-91.57929,-1.926413,6.002,252.8736,342.5265,0.602,345.1,1.367,0,637.5696,0,0,0,0,0,201.723,201.729,7.8,0,0,7.9,25.3,8.5
"2018-08-01 03:00:00",3839,12.48,5.689,9.75,7.162,10.94,7.442,49,-3.399158,3.612917,-91.06541,-1.224684,5.773,252.2627,342.1035,0.726,338.4,1.127,0,637.5844,0,0,0,0,0,201.719,201.722,7.8,0,0,7.8,25.3,8.5
"2018-08-01 03:10:00",3840,12.48,5.666,9.63,7.236,10.87,7.501,47.29,-3.245681,3.551137,-92.36652,-2.233451,5.932,251.7447,341.8778,0.901,349.3,1.204,0,637.5298,0,0,0,0,0,201.708,201.712,7.9,0,0,7.8,25.3,8.5
"2018-08-01 03:20:00",3841,12.48,5.664,9.9,7.115,10.8,7.378,48.57,-3.951343,4.094529,-92.32593,-2.051265,5.774,251.0063,341.281,0.781,10.65,1.246,0,637.5213,0,0,0,0,0,201.704,201.705,7.9,0,0,7.8,25.2,8.5
"2018-08-01 03:30:00",3842,12.48,5.647,9.62,7.029,10.73,7.291,47.44,-3.522716,3.714711,-92.88777,-2.570837,5.823,250.683,340.9999,1.092,342.4,1.431,0,637.4896,0,0,0,0,0,201.691,201.697,7.7,0,0,7.9,25.2,8
"2018-08-01 03:40:00",3843,12.48,5.622,9.79,6.822,10.66,7.256,49.76,-3.760446,4.078198,-91.50918,-1.983802,5.618,251.0548,340.5802,0.322,4.207,0.766,0,637.466,0,0,0,0,0,201.688,201.69,7.9,0,0,7.9,25.2,8
"2018-08-01 03:50:00",3844,12.47,5.547,9.81,6.785,10.59,7.142,50.24,-2.175025,4.161788,-88.76053,-0.3812401,5.156,251.5367,339.916,0.071,63.84,0.346,0,637.4353,0,0,0,0,0,201.684,201.687,7.6,0,0,7.7,25.2,8.5
"2018-08-01 04:00:00",3845,12.47,5.421,9.76,6.85,10.53,7.061,49.58,1.310264,5.33948,-88.53959,-0.4149804,5.117,251.5671,339.6917,0.833,349.6,1.124,0,637.4238,0,0,0,0,0,201.681,201.683,7.7,0,0,7.6,25.3,8.5
"2018-08-01 04:10:00",3846,12.47,5.334,9.64,6.93,10.46,7.226,46.78,9.742781,7.980162,-89.25729,-1.622813,5.417,252.3211,339.9555,0.303,328.1,1.148,0,637.3978,0,0,0,0,0,201.678,201.676,7.7,0,0,7.6,25.3,8.5
"2018-08-01 04:20:00",3847,12.49,5.268,9.79,6.968,10.39,7.485,43.42,19.16179,9.843016,-90.19975,-2.415673,5.682,252.6805,340.4645,0.573,305,1.3,0,637.3859,0,0,0,0,0,201.661,201.668,7.7,0,0,7.7,25.3,8.5
"2018-08-01 04:30:00",3848,12.5,5.298,9.73,7.256,10.33,7.766,45.17,33.0395,10.71538,-90.69902,-2.972361,5.969,253.5956,341.3223,0.001,13.83,0.008,0,637.39,0,0,0,0,0,201.655,201.658,7.9,0,0,8,25.3,8.5
"2018-08-01 04:40:00",3849,12.52,5.537,9.69,7.484,10.27,7.904,44.63,54.48854,12.49641,-92.11208,-3.967637,6.367,254.1485,342.293,0.378,338.8,0.714,0,637.3577,0,0,0,0,0,201.638,201.645,8,0,0,8,25.3,8.5
"2018-08-01 04:50:00",3850,12.55,5.959,9.87,7.565,10.2,7.79,42.94,75.3186,15.09864,-93.64836,-4.939213,6.807,254.7967,343.5058,0.456,252.8,0.954,0,637.3152,0,0,0,0,0,201.624,201.63,8.6,0,0,8.5,25.2,8
"2018-08-01 05:00:00",3851,12.57,6.483,9.72,8.15,10.14,8.28,36.86,100.7911,19.19995,-95.11543,-6.025424,7.373,256.1587,345.2487,0.129,1.556,0.438,0,637.3354,0,1,0,0,0,201.611,201.617,8.9,0,0,9,25.3,8.5
"2018-08-01 05:10:00",3852,12.61,7.052,9.69,10.15,10.09,8.96,35.41,128.3944,23.74452,-97.32496,-7.486064,8.09,257.5289,347.3678,0.594,9.46,0.889,0,637.3606,0,0,0,0,0,201.596,201.602,9.2,0,0,9,25.3,8.5
"2018-08-01 05:20:00",3853,12.65,7.642,9.81,12.07,10.03,9.49,35.59,155.412,28.33605,-99.61833,-8.271908,8.78,258.7498,350.0962,0.611,40.68,0.74,0,637.4603,0,0,0,0,0,201.584,201.592,9.6,0,0,9.7,25.3,9.4
"2018-08-01 05:30:00",3854,12.7,8.25,9.77,13.18,9.98,9.84,35,184.2841,33.28189,-102.0963,-8.37295,9.36,259.2162,352.9396,0.273,23.42,0.854,0,637.4954,0,0,0,0,0,201.574,201.58,10.2,0,0,10.5,25.2,11.3
"2018-08-01 05:40:00",3855,12.74,8.85,9.69,11.75,9.93,9.08,33.22,216.7746,37.16298,-103.0808,-7.856719,9.69,259.9583,355.1824,1.61,254.7,2.179,0,637.4671,0,0,0,0,0,201.56,201.568,10.6,0,0,10.5,25.2,11.3
"2018-08-01 05:50:00",3856,12.79,9.4,9.63,12.07,9.89,8.95,31.95,249.2365,42.68277,-102.8574,-6.14628,9.91,261.3172,358.0283,1.459,250.2,1.957,0,637.4914,0,0,0,0,0,201.548,201.551,10.9,0,0,11.1,25.3,12.5
"2018-08-01 06:00:00",3857,12.85,9.9,9.69,15.35,9.86,9.73,32.18,281.2249,49.33068,-104.9452,-5.377037,10.63,262.922,362.4901,0.21,255.9,0.59,0,637.5519,0,0,0,0,0,201.541,201.544,11.5,0,0,12.1,25.3,14.4
"2018-08-01 06:10:00",3858,12.38,10.49,9.72,15.68,9.85,10.88,31.84,311.7351,53.43435,-108.5018,-5.801948,11.52,263.9879,366.6878,0.356,85.3,0.613,0,637.6609,0,0,0,0,0,201.527,201.535,12,0,0,12.1,25.3,14.4
"2018-08-01 06:20:00",3859,12.3,11.19,9.72,15.41,9.84,11.42,30.14,344.5115,57.40328,-110.7138,-5.167663,12.08,264.7237,370.2699,0.785,57.74,1.297,0,637.7288,0,0,0,0,0,201.53,201.529,12.4,0,0,12.7,25.3,15.3
"2018-08-01 06:30:00",3860,12.28,11.87,9.74,15.3,9.86,11.18,30.46,375.8055,60.96372,-112.3839,-4.057836,12.51,265.3565,373.6826,0.604,145.9,1.209,0,637.7604,0,0,0,0,0,201.519,201.527,12.7,0,0,13.2,25.2,16.9
"2018-08-01 06:40:00",3861,12.28,12.5,9.75,15.3,9.89,10.87,29.54,408.6431,64.96024,-114.4752,-2.840109,12.95,265.5674,377.2026,0.619,214.8,1.153,0,637.7527,0,0,0,0,0,201.513,201.517,13.2,0,0,13.2,25.2,16.9
"2018-08-01 06:50:00",3862,12.29,13.07,9.78,15.45,9.94,11.01,28.47,442.3016,69.37399,-115.1589,-0.5801576,13.18,266.1117,380.6905,1.182,118,1.599,0,637.7933,0,0,0,0,0,201.508,201.509,13.4,0,0,13.8,25.3,18.4
"2018-08-01 07:00:00",3863,12.3,13.51,9.83,16.04,10,11.66,27.24,474.789,75.10356,-116.5858,0.8263677,13.72,267.5425,384.9547,0.926,106.1,1.601,0,637.7946,0,0,0,0,0,201.497,201.505,13.8,0,0,14,25.3,19.1
"2018-08-01 07:10:00",3864,12.32,13.9,9.85,15.85,10.07,11.64,26.75,506.2651,77.96078,-118.4029,2.465587,13.97,267.0859,387.9544,1.265,153.8,2.427,0,637.8339,0,0,0,0,0,201.501,201.505,13.9,0,0,14,25.3,19.1
"2018-08-01 07:20:00",3865,12.34,14.26,9.92,16.89,10.15,12.15,26.9,538.0652,83.24208,-119.1446,4.934527,14.41,268.7361,392.8152,0.903,97.7,1.534,0,637.8763,0,0,0,0,0,201.501,201.502,14.1,0,0,14,25.3,19.5
"2018-08-01 07:30:00",3866,12.37,14.66,9.96,16.87,10.25,12.48,24.66,569.3867,87.46449,-120.8662,6.30729,14.94,269.8476,397.0211,0.962,71.7,1.387,0,637.8702,0,0,0,0,0,201.498,201.503,14,0,0,14.1,25.3,20.9
"2018-08-01 07:40:00",3867,12.44,15.06,9.99,17.1,10.36,12.68,23.71,599.6957,89.65395,-122.8568,8.732222,15.21,269.3525,400.9415,1.2,145.8,1.888,0,637.905,0,0,0,0,0,201.489,201.492,14.4,0,0,14.1,25.3,20.9
"2018-08-01 07:50:00",3868,12.52,15.46,10,17.09,10.48,12.22,22.92,627.139,93.17409,-125.0761,10.34096,15.65,269.5011,404.9182,1.066,157.7,1.73,0,637.9867,0,0,0,0,0,201.477,201.484,14.8,0,0,14.5,25.3,22.1
"2018-08-01 08:00:00",3869,12.67,15.83,10.02,17.27,10.62,12.76,22,655.8051,97.39874,-125.692,12.86026,15.99,270.7856,409.3379,1.163,138.4,1.787,0,637.993,0,0,0,0,0,201.472,201.473,15.3,0,0,14.8,25.3,22.4
"2018-08-01 08:10:00",3870,12.91,16.13,10.04,17.78,10.77,13.04,22.06,683.0004,100.9629,-126.4868,15.44372,16.24,271.3338,413.2643,1.439,142.4,1.945,0,638.0675,0,0,0,0,0,201.46,201.463,15.3,0,0,14.8,25.3,22.4
"2018-08-01 08:20:00",3871,13.25,16.39,10.07,18,10.93,13.8,22.08,712.9796,105.7497,-126.2243,18.87708,16.39,272.4496,417.5509,1.395,86.2,1.965,0,638.1346,0,0,0,0,0,201.453,201.453,15.6,0,0,14.9,25.3,22.8
"2018-08-01 08:30:00",3872,13.17,16.62,10.13,16.86,11.1,14.03,21.35,738.5244,107.9637,-127.0718,21.32554,16.69,273.2127,421.61,1.455,95.2,1.908,0,638.1574,0,0,0,0,0,201.439,201.445,15.3,0,0,15,25.2,23.5
"2018-08-01 08:40:00",3873,13.22,16.84,10.2,16.74,11.29,14.35,20.57,763.759,111.7078,-127.8386,24.09109,16.86,273.4024,425.3321,1.467,105.4,1.967,0,638.1927,0,0,0,0,0,201.429,201.436,15.5,0,0,15,25.2,23.5
"2018-08-01 08:50:00",3874,13.13,17.05,10.3,17.79,11.49,14.55,19.42,787.6571,114.8884,-130.0334,25.52434,17.31,273.6946,429.2523,1.428,112.8,1.697,0,638.3036,0,0,0,0,0,201.42,201.425,15.8,0,0,15,25.3,23.1
"2018-08-01 09:00:00",3875,13.15,17.25,10.47,18.54,11.69,14.52,19.01,809.6199,117.2854,-132.0238,27.24456,17.69,273.8333,433.1017,1.891,180.4,2.417,0,638.3542,0,0,0,0,0,201.401,201.412,15.7,0,0,15.4,25.3,23.5
"2018-08-01 09:10:00",3876,13.07,17.41,10.7,18.26,11.91,14.21,18.42,830.0975,119.2671,-133.062,29.32543,17.86,273.7537,436.1411,1.837,167.5,2.471,0,638.3694,0,0,0,0,0,201.376,201.393,16.3,0,0,15.4,25.3,23.5
"2018-08-01 09:20:00",3877,13,17.53,10.76,18.76,12.13,14.39,18.96,852.0337,122.1777,-133.7856,31.76389,18.12,274.4586,440.008,1.762,169.3,2.305,0,638.3936,0,0,0,0,0,201.358,201.368,16.6,0,0,16.2,25.3,24.7
"2018-08-01 09:30:00",3878,13.03,17.62,11.05,19.01,12.36,14.99,18.97,871.485,125.5218,-132.89,33.73003,18.24,276.0707,442.6908,2.397,118.3,3.789,0,638.3854,0,0,0,0,0,201.338,201.348,16.7,0,0,16.4,25.3,23.1
"2018-08-01 09:40:00",3879,13.05,17.67,11.03,18.49,12.6,15.03,19.37,888.3077,127.2855,-132.8179,37.38926,18.2,275.9053,446.1125,2.026,132.8,2.589,0,638.413,0,0,0,0,0,201.301,201.316,16.7,0,0,16.4,25.3,23.1
"2018-08-01 09:50:00",3880,13.04,17.68,11.04,18.55,12.83,14.93,19.62,903.3314,127.6489,-133.1734,40.09414,18.12,275.0909,448.3585,2.055,152.4,2.679,0,638.4373,0,0,0,0,0,201.288,201.298,16.8,0,0,16.2,25.3,23.1
"2018-08-01 10:00:00",3881,13.02,17.65,11.17,18.25,13.08,14.4,21.68,915.8112,129.3085,-133.2118,41.5784,18.22,275.6296,450.4198,1.851,155.9,2.576,0,638.4495,0,0,0,0,0,201.27,201.282,17.2,0,0,16.5,25.3,23.1
"2018-08-01 10:10:00",3882,13,17.57,11.36,19.09,13.32,14.74,21.35,931.3888,131.3332,-132.4685,44.7315,18.33,276.9818,454.1818,2.11,161.7,2.656,0,638.4218,0,0,0,0,0,201.248,201.26,17.2,0,0,16.5,25.3,23.1
"2018-08-01 10:20:00",3883,12.99,17.52,11.49,20.41,13.57,15.45,20.66,941.8879,132.6841,-135.6443,44.71163,19.14,278.3604,458.7163,1.635,165.5,2.141,0,638.4229,0,0,0,0,0,201.232,201.238,17,0,0,16.7,25.3,23.5
"2018-08-01 10:30:00",3884,13.03,17.56,11.99,20.03,13.83,15.28,21.97,953.3325,132.6237,-135.4256,45.86493,19.15,278.6629,459.9534,2.395,171.3,3.005,0,638.3784,0,0,0,0,0,201.204,201.215,17.5,0,0,17.2,25.3,23.5
"2018-08-01 10:40:00",3885,13.04,17.64,12.16,20.37,14.08,15.43,20.97,960.9496,133.3218,-136.4521,46.95446,19.37,278.8907,462.2972,2.245,186.5,2.893,0,638.4101,0,0,0,0,0,201.18,201.189,17.7,0,0,17.2,25.3,23.5
"2018-08-01 10:50:00",3886,13.03,17.72,12.27,19.56,14.34,14.65,22.21,967.2047,132.3586,-134.8052,49.86498,19.07,278.837,463.5071,2.28,157.9,2.615,0,638.3925,0,0,0,0,0,201.147,201.158,17.9,0,0,17.5,25.3,23.1
"2018-08-01 11:00:00",3887,13.01,17.72,12.4,19.7,14.6,14.65,21.84,972.8113,133.3686,-133.4671,52.32359,18.9,279.1682,464.9588,2.467,166,3.296,0,638.393,0,0,0,0,0,201.118,201.129,18.2,0,0,17.6,25.3,22.8
"2018-08-01 11:10:00",3888,12.88,17.68,12.42,19.78,14.85,14.59,22.19,978.6751,134.613,-130.9441,54.98122,18.54,279.6735,465.5988,2.578,146.2,3.247,0,638.3937,0,0,0,0,0,201.092,201.102,18.1,0,0,17.6,25.3,22.8
"2018-08-01 11:20:00",3889,12.87,17.62,12.37,20.45,15.1,14.87,22.04,959.3682,130.7848,-130.9625,56.9069,18.71,280.6053,468.4747,2.096,127,2.617,0,638.407,0,0,0,0,0,201.065,201.081,18.2,0,0,17.3,25.3,22.4
"2018-08-01 11:30:00",3890,12.9,17.58,12.51,21.03,15.35,15.5,22.81,985.194,136.0391,-130.6322,58.08406,19.12,283.2459,471.9622,1.783,112.2,2.381,0,638.3553,0,0,0,0,0,201.04,201.052,18.2,0,0,17.3,25.3,23.1
"2018-08-01 11:40:00",3891,12.95,17.65,12.73,21.42,15.6,16.37,21.66,985.4608,135.046,-134.5093,56.69818,19.93,283.9951,475.2025,1.498,124.6,1.998,0,638.3344,0,0,0,0,0,201.015,201.03,18.2,0,0,17.3,25.3,23.1
"2018-08-01 11:50:00",3892,12.94,17.83,12.77,20.64,15.85,16.02,21.56,983.1935,132.8491,-134.3092,57.784,20.01,284.6599,476.7532,1.873,138.5,2.804,0,638.3172,0,0,0,0,0,200.984,201.005,18.1,0,0,17.2,25.3,23.5
"2018-08-01 12:00:00",3893,12.98,17.97,12.8,21.5,16.09,15.92,21.95,989.6857,135.2873,-132.9746,59.3456,19.86,285.1629,477.4832,2.301,163.2,2.888,0,638.2836,0,0,0,0,0,200.952,200.967,18.6,0,0,17.8,25.3,23.8
"2018-08-01 12:10:00",3894,13.01,18.1,13.21,21.03,16.34,15.72,21.88,985.5823,133.6268,-133.9352,59.32539,19.96,284.7505,478.011,2.614,179.2,3.16,0,638.2394,0,0,0,0,0,200.911,200.931,18.6,0,0,17.8,25.3,23.8
"2018-08-01 12:20:00",3895,13.04,18.22,13.43,21.37,16.58,15.66,22.24,977.1447,134.1835,-134.7605,59.49015,20.21,285.3469,479.5976,1.756,166.9,2.641,0,638.1871,0,0,0,0,0,200.876,200.892,18.6,0,0,17.8,25.3,24.2
"2018-08-01 12:30:00",3896,13.14,18.37,13.62,21.33,16.81,16.02,21.86,977.9152,131.8577,-135.4432,58.60976,20.56,286.6786,480.7316,2.064,165.1,3.014,0,638.1831,0,0,0,0,0,200.842,200.855,18.9,0,0,18.3,25.3,25.6
"2018-08-01 12:40:00",3897,13.17,18.55,13.61,21.26,17.04,16.09,22.11,957.7228,130.7484,-135.1039,59.13619,20.73,288.0098,482.2499,1.492,335.4,2.228,0,638.1629,0,0,0,0,0,200.796,200.822,19,0,0,18.3,25.3,25.6
"2018-08-01 12:50:00",3898,12.99,18.69,14.06,20.86,17.27,16.11,22.92,945.0868,128.5927,-136.8025,57.18633,21.08,288.3365,482.3253,1.793,232.5,2.573,0,638.1241,0,0,0,0,0,200.747,200.763,19,0,0,18.3,25.3,24.7
"2018-08-01 13:00:00",3899,12.99,18.82,14.18,22.17,17.48,16.23,23.34,936.1637,127.4427,-136.1414,58.80522,21.04,288.7452,483.6918,1.105,317.5,2.022,0,638.0879,0,0,0,0,0,200.678,200.707,18.9,0,0,17.7,25.3,23.5
"2018-08-01 13:10:00",3900,13,18.96,14.12,22.6,17.7,16.76,22.63,921.8683,124.9434,-138.6057,55.78695,21.66,289.8519,484.2445,1.625,262.6,2.899,0,638.0547,0,0,0,0,0,200.634,200.66,18.8,0,0,17.7,25.3,23.5
"2018-08-01 13:20:00",3901,13.04,19.12,14.73,21.47,17.9,16.15,23.52,895.2855,120.0798,-135.2966,57.8037,20.76,287.9808,481.0811,2.063,260,3.167,0,637.9626,0,0,0,0,0,200.576,200.61,18.6,0,0,17.6,25.3,24.2
"2018-08-01 13:30:00",3902,13.02,19.22,14.52,22.41,18.1,16.76,23.47,876.6154,120.2729,-137.0281,57.29807,21.06,287.9676,482.2938,1.029,303.9,1.704,0,637.9149,0,0,0,0,0,200.525,200.549,18.3,0,0,17.4,25.3,24.2
"2018-08-01 13:40:00",3903,13.05,19.35,14.65,22.38,18.29,16.79,23.3,856.1398,117.5974,-137.4414,55.13563,21.25,288.6415,481.2186,1.127,311.9,2.19,0,637.8692,0,0,0,0,0,200.468,200.492,18.5,0,0,17.4,25.3,24.2
"2018-08-01 13:50:00",3904,12.97,19.48,14.63,21.51,18.47,16.77,22.79,835.4071,114.9738,-138.6199,53.35474,21.43,288.5283,480.5028,1.203,331.3,2.514,0,637.8256,0,0,0,0,0,200.415,200.441,18.4,0,0,17.2,25.3,24.9
"2018-08-01 14:00:00",3905,13,19.57,15.36,20.83,18.65,16.07,23.35,819.6918,113.8456,-131.7279,55.10514,20.13,287.9552,474.7883,2.304,321.2,2.78,0,637.7215,0,0,0,0,0,200.346,200.38,18.1,0,0,16.6,25.3,23.1
"2018-08-01 14:10:00",3906,13.07,19.58,14.94,21.65,18.82,16.56,22.69,797.2777,112.1478,-132.3152,55.98244,20.21,287.8189,476.1165,1.002,304,1.749,0,637.7059,0,0,0,0,0,200.299,200.319,17.8,0,0,16.6,25.3,23.1
"2018-08-01 14:20:00",3907,13.14,19.65,14.63,21.12,18.97,16.82,22.34,775.7572,107.0486,-135.3002,52.95066,21.02,289.4481,477.699,0.749,138.3,1.254,0,637.7175,0,0,0,0,0,200.237,200.264,17.9,0,0,16.8,25.3,24.9
"2018-08-01 14:30:00",3908,13.11,19.83,14.97,19.94,19.11,16.44,23.03,770.0692,105.8652,-130.1723,51.15943,20.76,293.1238,474.4556,1.836,335.4,2.489,0,637.6699,0,0,0,0,0,200.169,200.209,18,0,0,17,25.3,24.9
"2018-08-01 14:40:00",3909,12.94,19.9,15.13,17.51,19.24,15.61,24.42,295.3106,40.35726,-110.7034,44.69422,18.9,301.9726,457.3701,2.022,338.5,2.563,0,637.6056,0,0,0,0,0,200.125,200.143,17.9,0,0,17,25.3,24.9
"2018-08-01 14:50:00",3910,12.81,19.69,15.13,16.18,19.36,14.87,26.09,240.9949,33.2953,-75.20098,43.85077,16.75,325.4601,444.5119,2.348,338.3,3.136,0,637.5948,0,0,0,0,0,200.067,200.095,17.4,0,0,15.6,25.3,17.6
"2018-08-01 15:00:00",3911,12.81,19.29,15.24,16.68,19.46,14.82,26.52,307.668,44.3923,-58.67313,45.20023,16.13,338.5523,442.4257,2.298,338.6,2.883,0,637.5007,0,0,0,0,0,200.006,200.036,16.7,0,0,14.8,25.3,16.5
"2018-08-01 15:10:00",3912,12.7,18.89,15,16.63,19.53,14.94,26.61,213.9212,31.62079,-53.67443,41.26802,16.14,343.6053,438.5478,1.723,2.028,2.752,0,637.4388,0,0,0,0,0,199.956,199.984,16.4,0,0,14.8,25.3,16.5
"2018-08-01 15:20:00",3913,12.63,18.61,14.75,16.72,19.57,15.17,26.83,219.6687,31.02505,-56.80269,38.35086,16.26,341.1104,436.2639,1.697,143.6,1.968,0,637.3245,0,0,0,0,0,199.918,199.941,16.3,0,0,15,25.3,16.9
"2018-08-01 15:30:00",3914,12.62,18.41,14.67,16.59,19.58,15.21,30.33,228.1055,32.66946,-58.59007,36.43204,16.08,338.3374,433.3595,1.544,60.62,2.37,0,637.2933,0,0,0,0,0,199.882,199.895,16.5,0,0,15.3,25.3,17.2
"2018-08-01 15:40:00",3915,12.6,18.23,14.56,15.78,19.57,14.71,32.51,225.9312,32.19528,-64.90221,34.76593,15.99,331.5455,431.2137,0.839,32.06,1.73,0,637.2136,0,0,0,0,0,199.849,199.863,16.4,0,0,15.3,25.3,17.2
"2018-08-01 15:50:00",3916,12.61,18.06,14.55,18.22,19.55,15.19,33.47,625.6564,87.22987,-62.049,41.20467,16.89,339.3615,442.6151,1.069,63.36,1.62,0,637.2627,0,0,0,0,0,199.823,199.836,16.7,0,0,15.3,25.3,19.5
"2018-08-01 16:00:00",3917,12.66,18.17,14.52,18.41,19.52,15.81,33.45,491.9877,64.92464,-87.26269,36.60398,18.51,323.206,447.0727,1.013,95.6,1.726,0,637.1595,0,0,0,0,0,199.792,199.807,16.5,0,0,16.1,25.3,23.5
"2018-08-01 16:10:00",3918,12.54,18.4,14.68,16.64,19.49,14.92,35.37,170.9285,20.75123,-96.69011,28.732,17.24,306.6559,432.078,2.01,179.9,2.755,0,637.0703,0,0,0,0,0,199.765,199.773,16.8,0,0,16.1,25.3,23.5
