"TOA5","082_im_hinteren_eis","CR3000","11527","CR3000.Std.29","CPU:20170824_HinteresEis_Ver1.CR3","6258","LowFreq"
"TIMESTAMP","RECORD","TAact_1m_Avg","TAact_2m_Avg","RHact_1m_Avg","RHact_2m_Avg","Pact","panel_temp_Avg","batt_volt_Avg","sw_in_raw_Avg","sw_out_raw_Avg","lw_in_raw_Avg","lw_out_raw_Avg","cnr4_T_C_Avg","Snow_Depth","Raw_Dist","SignalQuality","cnr4_vent_Tot"
"TS","RN","C","C","%","%","mbar","deg_C","V","mV","mV","mV","mV","deg_C","","","",""
"","","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Tot"
"2018-06-23 15:17:00",420360,-0.8361494,-0.5601189,64.87266,63.98405,687.6107,19.62349,11.67301,8.807569,2.057934,-0.9455745,0.1240679,1.178345,0.3796602,1.122,188,0
"2018-06-23 15:18:00",420361,-0.8729481,-0.6176434,65.22446,63.97595,687.6932,19.61152,11.67282,8.620909,1.997928,-0.8701171,0.1450921,1.311713,0.3826979,1.119,184,0
"2018-06-23 15:19:00",420362,-0.8343626,-0.6665936,68.4326,66.79238,686.8183,19.6026,11.67253,9.164298,2.095662,-0.7354853,0.1683587,1.484855,0.3866453,1.115,183,0
"2018-06-23 15:20:00",420363,-0.8199211,-0.8360018,69.12834,68.51329,687.2969,19.59656,11.67293,2.991704,0.5991645,-0.7685942,0.09125981,1.459576,0.3846251,1.117,189,0
"2018-06-23 15:21:00",420364,-0.7983,-0.8954521,69.75938,69.2902,687.4452,19.59265,11.67323,2.235343,0.4363793,-0.8323178,0.03911846,1.333202,0.3876314,1.114,186,0
"2018-06-23 15:22:00",420365,-0.80287,-0.8739937,67.75137,67.85731,687.0991,19.58799,11.67179,4.134313,0.8985213,-0.8707854,0.02807095,1.278774,0.3848484,1.117,190,0
"2018-06-23 15:23:00",420366,-1.035761,-1.048029,67.81609,68.50526,686.6699,19.58219,11.67242,2.084033,0.3971116,-0.910106,-0.0175925,1.122445,0.3812306,1.121,186,0
"2018-06-23 15:24:00",420367,-1.113268,-1.066849,68.37112,68.04021,687.0986,19.57271,11.67106,2.057068,0.3878387,-0.9477526,-0.03223899,0.9069308,0.3822156,1.12,194,0
"2018-06-23 15:25:00",420368,-1.162836,-1.155542,70.28752,69.57268,687.2142,19.55973,11.67197,1.471897,0.2678885,-0.9470001,-0.0266315,0.7372769,0.3813283,1.121,179,0
"2018-06-23 15:26:00",420369,-1.166551,-1.186445,70.47768,70.36429,687.3464,19.54448,11.67233,1.437798,0.2743493,-0.8742688,-0.03901819,0.6275743,0.3864245,1.116,196,0
"2018-06-23 15:27:00",420370,-1.310212,-1.267603,69.69897,69.62901,687.5276,19.52625,11.67269,1.705947,0.330741,-0.7669529,-0.0336449,0.5677842,0.3867575,1.116,186,0
"2018-06-23 15:28:00",420371,-1.334585,-1.301261,72.76096,71.72145,687.1483,19.50565,11.67211,1.951631,0.3958735,-0.639323,-0.01364215,0.5640146,0.3855046,1.117,189,0
"2018-06-23 15:29:00",420372,-1.08958,-1.117764,73.48862,72.51279,687.0824,19.4831,11.67227,2.351244,0.5025851,-0.4764555,-0.002042152,0.5731464,0.3829663,1.119,182,0
"2018-06-23 15:30:00",420373,-0.8825294,-0.9992437,71.24373,70.25995,687.3302,19.4602,11.6721,3.16395,0.6922067,-0.4438171,0.003983876,0.6272317,0.385556,1.116,186,0
"2018-06-23 15:31:00",420374,-0.7307488,-0.9180845,72.13658,71.7014,687.0828,19.4342,11.67212,3.850702,0.8343545,-0.5030566,0.002778664,0.7616082,0.3873712,1.114,190,0
"2018-06-23 15:32:00",420375,-0.739707,-0.904332,73.18443,73.11497,687.2313,19.40849,11.67148,3.502645,0.7409705,-0.5667003,-0.01233668,0.8557685,0.3866069,1.115,185,0
"2018-06-23 15:33:00",420376,-0.7697813,-0.889155,73.86951,73.09607,687.0173,19.3828,11.67192,3.394336,0.7100052,-0.6412243,-0.01389344,0.9384184,0.3874061,1.114,195,0
"2018-06-23 15:34:00",420377,-0.7215465,-0.8634664,71.23047,71.02753,687.2809,19.35594,11.67129,2.99939,0.6170355,-0.6963955,-0.02966163,0.9455343,0.3845741,1.117,180,0
"2018-06-23 15:35:00",420378,-0.8941431,-0.9866545,71.3939,71.25182,687.017,19.32873,11.67133,2.501198,0.4999986,-0.7069448,-0.0389855,0.9244083,0.3846633,1.117,196,0
"2018-06-23 15:36:00",420379,-0.8466152,-0.995162,71.10824,70.83485,687.1493,19.30164,11.67214,3.079561,0.6450451,-0.6683125,-0.04994977,0.8973757,0.3837887,1.118,184,0
"2018-06-23 15:37:00",420380,-0.978552,-1.047188,71.1996,70.49186,687.4297,19.27398,11.67101,4.871588,1.048211,-0.5793954,-0.01228658,0.9076363,0.3861588,1.116,186,0
"2018-06-23 15:38:00",420381,-1.007697,-1.091254,71.97002,70.97264,687.5456,19.24537,11.67018,4.097495,0.8618024,-0.5727829,0.008336125,0.9232391,0.3896904,1.112,192,0
"2018-06-23 15:39:00",420382,-0.8373348,-1.117015,72.10274,71.83201,687.2652,19.21845,11.67188,3.659956,0.7741441,-0.6318263,-0.004318749,1.009759,0.3857595,1.116,190,0
"2018-06-23 15:40:00",420383,-1.003559,-1.140827,72.39256,72.82774,687.48,19.19199,11.67178,3.284997,0.6712312,-0.7182187,-0.02721819,1.028144,0.3861873,1.116,190,0
"2018-06-23 15:41:00",420384,-1.223973,-1.267242,73.6983,73.75235,687.6454,19.167,11.67228,2.235297,0.4266707,-0.8763415,-0.04337181,1.005687,0.3905848,1.112,186,0
"2018-06-23 15:42:00",420385,-1.23224,-1.269209,74.59703,74.30841,687.662,19.14289,11.67199,2.692182,0.560201,-0.9957765,-0.06165119,0.9874438,0.3882513,1.114,181,0
"2018-06-23 15:43:00",420386,-1.041199,-0.9755495,76.15219,74.89375,687.5135,19.11944,11.67188,6.379536,1.436307,-0.9811634,-0.02534347,1.088619,0.3889114,1.113,196,0
"2018-06-23 15:44:00",420387,-1.058387,-0.9607401,74.18175,72.94417,687.6288,19.09665,11.67132,6.089263,1.387731,-0.935114,0.01519939,1.243316,0.386193,1.116,190,0
"2018-06-23 15:45:00",420388,-1.182429,-1.129544,73.75082,73.30553,687.9259,19.07466,11.67214,2.499035,0.4975773,-0.9139686,-0.01375973,1.295063,0.3904494,1.112,195,0
"2018-06-23 15:46:00",420389,-1.273519,-1.246828,73.5168,73.18507,687.6125,19.05787,11.67144,2.511377,0.5044549,-0.9236566,-0.03845012,1.303852,0.3867164,1.116,181,0
"2018-06-23 15:47:00",420390,-1.366293,-1.334462,74.04359,73.44413,687.2003,19.04167,11.67085,2.365955,0.4602481,-0.8913029,-0.07102503,1.231402,0.384823,1.118,187,0
"2018-06-23 15:48:00",420391,-1.43104,-1.381471,74.51044,73.69927,687.1669,19.02561,11.67155,2.239699,0.4273235,-0.8586477,-0.07643212,1.071081,0.387924,1.115,194,0
"2018-06-23 15:49:00",420392,-1.501208,-1.421965,74.30779,74.173,687.233,19.00815,11.67137,2.053378,0.3914855,-0.8795241,-0.07514339,0.861433,0.3870763,1.116,186,0
"2018-06-23 15:50:00",420393,-1.523695,-1.41378,75.36954,74.97664,687.1675,18.98917,11.67176,2.193048,0.4367181,-0.8463181,-0.06794584,0.658316,0.3840353,1.119,192,0
"2018-06-23 15:51:00",420394,-1.516993,-1.403432,74.71864,74.49004,687.0021,18.96918,11.67105,2.685143,0.5497273,-0.7944764,-0.06352664,0.4915246,0.3850737,1.118,192,0
"2018-06-23 15:52:00",420395,-1.479129,-1.341531,74.56015,73.59166,686.871,18.94725,11.6715,4.031659,0.8825102,-0.6800451,-0.03429938,0.3980295,0.3839617,1.119,191,0
"2018-06-23 15:53:00",420396,-1.478785,-1.390589,75.61472,74.27984,687.1514,18.92449,11.67107,2.76892,0.5737846,-0.5467836,-0.02239764,0.3135251,0.3870145,1.116,192,0
"2018-06-23 15:54:00",420397,-1.550802,-1.454815,76.39027,75.81103,687.6136,18.89998,11.67138,2.835783,0.5969867,-0.4349299,-0.005825396,0.2737927,0.3902296,1.113,187,0
"2018-06-23 15:55:00",420398,-1.497493,-1.446431,76.77258,75.84685,687.746,18.87568,11.67202,3.497316,0.7493209,-0.4304456,0.01364289,0.3221328,0.3898401,1.113,180,0
"2018-06-23 15:56:00",420399,-1.29283,-1.265806,77.30691,76.19844,687.4162,18.85164,11.67162,4.289136,0.9455639,-0.425743,0.01925076,0.4521954,0.3904335,1.112,195,0
"2018-06-23 15:57:00",420400,-1.414001,-1.277559,75.98032,75.77441,687.4827,18.82884,11.67118,3.387211,0.7122778,-0.4680275,0.002075738,0.516239,0.3903835,1.113,189,0
"2018-06-23 15:58:00",420401,-1.561629,-1.366664,76.92531,76.00902,687.2358,18.80633,11.67118,2.748322,0.558205,-0.6153546,-0.02718542,0.538877,0.3891968,1.114,195,0
"2018-06-23 15:59:00",420402,-1.576648,-1.455459,76.91666,76.00551,686.9225,18.78341,11.6712,2.180288,0.4219929,-0.7994915,-0.05966055,0.5053332,0.3861651,1.117,182,0
"2018-06-23 16:00:00",420403,-1.536298,-1.489049,76.31648,75.52585,686.9719,18.761,11.67024,2.363829,0.4850361,-0.8944417,-0.07489392,0.4350809,0.3879763,1.115,186,0
"2018-06-23 16:01:00",420404,-1.422746,-1.412799,76.02416,74.49379,686.9888,18.73763,11.66928,3.040012,0.6645862,-0.9199182,-0.06811418,0.3859344,0.3878649,1.115,197,0
"2018-06-23 16:02:00",420405,-1.449238,-1.418567,72.97829,72.54774,687.0876,18.71416,11.67048,2.517206,0.5446147,-0.9246761,-0.07357167,0.3399932,0.3879197,1.115,194,0
"2018-06-23 16:03:00",420406,-1.359732,-1.165093,73.63081,72.67038,687.1702,18.69082,11.67124,7.324061,1.760235,-0.8783429,-0.02433982,0.4210908,0.3849075,1.118,200,0
"2018-06-23 16:04:00",420407,-1.481323,-1.359468,75.75779,74.8108,687.4504,18.66742,11.67073,3.825623,0.8543718,-0.8742253,-0.03957316,0.4503408,0.3879681,1.115,186,0
"2018-06-23 16:05:00",420408,-1.451811,-1.204622,75.48177,74.56032,687.4177,18.64521,11.67036,7.287289,1.74358,-0.8235539,0.007901243,0.5478878,0.3879415,1.115,186,0
"2018-06-23 16:06:00",420409,-1.545428,-1.382957,75.82821,74.79188,687.385,18.62528,11.67043,3.520629,0.7679583,-0.8759306,-0.002695123,0.618503,0.3881862,1.115,186,0
"2018-06-23 16:07:00",420410,-1.593597,-1.535738,77.09182,76.07837,687.2531,18.60721,11.66903,2.039795,0.3975903,-0.9238605,-0.0408622,0.6016505,0.3872157,1.116,189,0
"2018-06-23 16:08:00",420411,-1.586567,-1.535671,78.15631,77.66277,687.1377,18.59024,11.66961,1.950789,0.3869771,-0.9099328,-0.06376243,0.5472629,0.3882192,1.115,191,0
"2018-06-23 16:09:00",420412,-1.54045,-1.504308,77.86657,77.45857,687.3358,18.57374,11.67111,2.032153,0.4124404,-0.887187,-0.06598912,0.4887831,0.3881997,1.115,186,0
"2018-06-23 16:10:00",420413,-1.585746,-1.509982,76.20963,75.77643,687.4847,18.55844,11.67042,2.014489,0.4055627,-0.8646771,-0.07034197,0.4268562,0.3861853,1.117,186,0
"2018-06-23 16:11:00",420414,-1.626002,-1.470827,76.16012,75.51538,687.4517,18.54232,11.67081,2.036361,0.4027857,-0.8771526,-0.06933787,0.3601316,0.3901674,1.113,179,0
"2018-06-23 16:12:00",420415,-1.455449,-1.430581,77.02129,76.38368,687.6331,18.52477,11.6708,2.186136,0.4478841,-0.8637441,-0.06684361,0.3334619,0.3879761,1.115,177,0
"2018-06-23 16:13:00",420416,-1.547329,-1.483169,75.65813,75.27086,687.2701,18.50723,11.66944,2.007682,0.4058487,-0.8060894,-0.06900299,0.3494879,0.3893868,1.114,187,0
"2018-06-23 16:14:00",420417,-1.65438,-1.547611,77.83884,77.37479,687.353,18.48829,11.67023,2.148966,0.4268905,-0.6899452,-0.06362931,0.3532172,0.3853493,1.118,181,0
"2018-06-23 16:15:00",420418,-1.616482,-1.574205,79.56373,78.58424,686.6932,18.46916,11.67032,2.265715,0.4498921,-0.656265,-0.05936065,0.3566038,0.3900712,1.113,197,0
"2018-06-23 16:16:00",420419,-1.461284,-1.498586,77.99474,77.60646,687.3865,18.44903,11.67089,1.961913,0.382881,-0.661454,-0.0690699,0.3259226,0.3859801,1.117,183,0
"2018-06-23 16:17:00",420420,-1.626046,-1.601841,76.14195,75.86774,687.4195,18.42801,11.67046,1.649001,0.3093906,-0.5377424,-0.06200535,0.282864,0.389508,1.114,185,0
"2018-06-23 16:18:00",420421,-1.696462,-1.679717,78.348,77.71503,687.1883,18.40663,11.67024,1.879366,0.3607166,-0.4193406,-0.04213494,0.2442605,0.3862801,1.117,189,0
"2018-06-23 16:19:00",420422,-1.612265,-1.628015,78.73389,78.50743,687.0895,18.3836,11.66968,2.035461,0.397346,-0.3675316,-0.03801705,0.2193849,0.3881863,1.115,190,0
"2018-06-23 16:20:00",420423,-1.496533,-1.546767,78.01659,77.39289,687.1716,18.35985,11.67009,2.218144,0.4415563,-0.3545408,-0.0317729,0.2155951,0.3868957,1.116,193,0
"2018-06-23 16:21:00",420424,-1.479533,-1.522141,77.24087,76.84496,687.3864,18.33552,11.66946,2.002719,0.3971959,-0.4583481,-0.04806126,0.2458732,0.389033,1.114,188,0
"2018-06-23 16:22:00",420425,-1.433961,-1.502764,78.76974,78.5572,687.0071,18.31033,11.66992,1.807622,0.3552468,-0.6581467,-0.06369701,0.300543,0.3897189,1.113,188,0
"2018-06-23 16:23:00",420426,-1.343877,-1.462583,76.6078,77.01001,687.2053,18.28465,11.67005,1.652374,0.3203436,-0.7477418,-0.09324382,0.3107634,0.3878056,1.115,188,0
"2018-06-23 16:24:00",420427,-1.493855,-1.53066,77.51347,77.11458,687.09,18.25781,11.66981,1.772573,0.3408344,-0.7262652,-0.09212238,0.3059052,0.3880835,1.115,189,0
"2018-06-23 16:25:00",420428,-1.512777,-1.595174,77.3987,76.51836,687.2722,18.23179,11.66963,1.877143,0.3721407,-0.644006,-0.07936657,0.2642981,0.3830069,1.12,185,0
"2018-06-23 16:26:00",420429,-1.616597,-1.598361,76.89198,77.1244,687.5861,18.20494,11.67003,2.394617,0.4981146,-0.5230245,-0.06875337,0.234403,0.3896283,1.114,187,0
"2018-06-23 16:27:00",420430,-1.859679,-1.703671,79.57356,79.31642,687.2229,18.1786,11.66982,2.50114,0.517752,-0.4274032,-0.04605328,0.2309357,0.3898387,1.114,194,0
"2018-06-23 16:28:00",420431,-1.911149,-1.755638,79.73555,79.13224,687.4379,18.1531,11.66984,2.4725,0.4884733,-0.4372304,-0.05008781,0.1764272,0.3888427,1.115,185,0
"2018-06-23 16:29:00",420432,-1.924032,-1.771341,80.33909,79.85051,687.273,18.12989,11.67054,2.337204,0.4576543,-0.3803128,-0.03846988,0.1451009,0.3908968,1.113,189,0
"2018-06-23 16:30:00",420433,-1.711909,-1.69218,82.26421,81.16851,686.5966,18.10568,11.67037,2.418431,0.4975642,-0.3648782,-0.02382188,0.1668519,0.3860891,1.117,189,0
"2018-06-23 16:31:00",420434,-1.4533,-1.523926,78.46114,77.7466,687.0258,18.08352,11.66883,2.756667,0.5828892,-0.4613361,-0.05017142,0.1844301,0.3868936,1.116,195,0
"2018-06-23 16:32:00",420435,-1.531507,-1.547091,77.26724,76.61965,687.0754,18.06039,11.66878,2.741574,0.5652295,-0.568042,-0.05979741,0.2105353,0.3862025,1.117,192,0
"2018-06-23 16:33:00",420436,-1.654267,-1.603866,77.6393,77.62404,687.6035,18.03678,11.66988,2.806485,0.5713581,-0.5866256,-0.06180645,0.2103942,0.3885359,1.115,184,0
"2018-06-23 16:34:00",420437,-1.780133,-1.690772,78.78998,78.17307,687.257,18.01315,11.66956,2.442335,0.4788846,-0.6232396,-0.05743735,0.2022099,0.3896551,1.114,184,0
"2018-06-23 16:35:00",420438,-1.762474,-1.737109,80.28824,79.19402,687.026,17.9889,11.66957,2.045616,0.3931392,-0.6439654,-0.06547298,0.1743508,0.3884685,1.115,191,0
"2018-06-23 16:36:00",420439,-1.643455,-1.659536,79.74142,79.3102,686.8284,17.9661,11.66914,2.004418,0.3959853,-0.5969578,-0.07016041,0.1175644,0.3862094,1.117,190,0
"2018-06-23 16:37:00",420440,-1.614563,-1.621527,77.8084,77.75534,687.3068,17.94297,11.66868,1.997604,0.3924026,-0.5205696,-0.06480335,0.05132353,0.3874241,1.116,178,0
"2018-06-23 16:38:00",420441,-1.690295,-1.647355,78.4512,77.65592,687.3244,17.91926,11.66928,2.411521,0.4925965,-0.4276592,-0.04290655,0.04529614,0.3871889,1.116,192,0
"2018-06-23 16:39:00",420442,-1.683097,-1.605508,76.35362,76.66978,687.6044,17.89567,11.66991,3.115364,0.6513814,-0.3814038,-0.02882752,0.07920273,0.3894879,1.114,193,0
"2018-06-23 16:40:00",420443,-1.804379,-1.671914,78.67363,78.38748,687.7363,17.87109,11.66928,2.197668,0.4230876,-0.3572967,-0.03086984,0.08835469,0.3898195,1.114,191,0
"2018-06-23 16:41:00",420444,-1.921485,-1.908388,81.44,81.13512,687.423,17.84613,11.66892,2.173442,0.4192703,-0.3918826,-0.03225929,0.1386905,0.3896365,1.114,188,0
"2018-06-23 16:42:00",420445,-1.815656,-1.760283,81.36367,81.33416,687.5049,17.82131,11.66927,2.185167,0.4205773,-0.4156388,-0.05040634,0.1953358,0.3910257,1.113,195,0
"2018-06-23 16:43:00",420446,-1.959216,-1.827247,81.69786,81.15971,687.2247,17.79731,11.66864,1.96384,0.365283,-0.4337526,-0.05211394,0.1856799,0.3879666,1.116,179,0
"2018-06-23 16:44:00",420447,-1.973193,-1.8772,81.876,81.35707,687.1597,17.77356,11.66872,1.653812,0.2924793,-0.5602326,-0.06940757,0.1459475,0.386951,1.117,181,0
"2018-06-23 16:45:00",420448,-1.920107,-1.87551,80.65648,80.07224,687.2419,17.7502,11.66945,1.381125,0.2354608,-0.6569132,-0.0825829,0.06799461,0.3868767,1.117,187,0
"2018-06-23 16:46:00",420449,-1.93846,-1.888392,79.95296,79.59535,687.3575,17.72544,11.66837,1.11282,0.1763154,-0.7118075,-0.09451927,-0.02430731,0.3869991,1.117,189,0
"2018-06-23 16:47:00",420450,-2.067853,-1.922125,79.28682,79.09948,687.4904,17.70141,11.66945,1.033167,0.1597923,-0.6779413,-0.08850937,-0.1047415,0.3904697,1.114,179,0
"2018-06-23 16:48:00",420451,-2.102059,-1.987499,82.30093,81.33554,687.0609,17.67719,11.66817,1.160755,0.1918186,-0.481974,-0.06066946,-0.1261033,0.3860365,1.118,181,0
"2018-06-23 16:49:00",420452,-1.947692,-1.959296,82.95934,82.82704,686.9788,17.65174,11.66726,1.130088,0.189291,-0.4128008,-0.0673325,-0.1412272,0.385968,1.118,193,0
"2018-06-23 16:50:00",420453,-2.016885,-1.96383,81.04752,81.20867,687.5739,17.62756,11.66972,1.088491,0.1775731,-0.4490807,-0.06974353,-0.1883139,0.3903511,1.114,192,0
"2018-06-23 16:51:00",420454,-2.111605,-2.011962,81.37206,80.99287,687.2109,17.60192,11.66896,1.083002,0.1767197,-0.3515978,-0.05620007,-0.1772795,0.3901141,1.114,185,0
"2018-06-23 16:52:00",420455,-1.896992,-1.962149,81.55506,80.39864,687.2275,17.57632,11.66867,1.040377,0.174861,-0.2829081,-0.05075906,-0.1561315,0.3896059,1.114,185,0
"2018-06-23 16:53:00",420456,-1.734497,-1.861828,81.68806,81.24041,686.8643,17.55175,11.66847,0.9299542,0.1542362,-0.2827748,-0.05973244,-0.1172826,0.385429,1.118,187,0
"2018-06-23 16:54:00",420457,-1.80653,-1.879977,80.05779,80.61302,687.3096,17.5253,11.66866,0.9476005,0.1517085,-0.3680881,-0.07935315,-0.1196498,0.3889484,1.115,184,0
"2018-06-23 16:55:00",420458,-1.934616,-1.919197,81.26165,81.11641,686.4025,17.49982,11.66786,1.123597,0.1878856,-0.4205036,-0.07423015,-0.133788,0.3838631,1.12,187,0
"2018-06-23 16:56:00",420459,-1.83782,-1.853074,80.05705,80.34737,686.6834,17.47363,11.66836,1.248037,0.2157434,-0.5064538,-0.09135655,-0.2083959,0.3846937,1.119,191,0
"2018-06-23 16:57:00",420460,-1.8096,-1.801475,79.77723,79.80558,686.5675,17.44702,11.66808,1.196444,0.2082607,-0.6096479,-0.09567601,-0.290817,0.3876981,1.116,194,0
"2018-06-23 16:58:00",420461,-1.857631,-1.813031,78.86574,78.10936,687.0468,17.42073,11.66796,1.278717,0.2330054,-0.5655543,-0.08966636,-0.372987,0.3878275,1.116,195,0
"2018-06-23 16:59:00",420462,-1.948074,-1.905961,80.6769,80.54327,686.6506,17.3937,11.66808,1.357773,0.2513043,-0.4328976,-0.07237282,-0.4209946,0.3840601,1.12,187,0
"2018-06-23 17:00:00",420463,-2.00539,-1.990965,81.97914,81.43102,686.6674,17.36678,11.66832,1.301361,0.2372595,-0.3051627,-0.05715522,-0.4585168,0.3881271,1.116,193,0
"2018-06-23 17:01:00",420464,-1.988878,-2.000153,81.59605,81.222,686.618,17.33909,11.66763,1.185862,0.2206687,-0.3015465,-0.05852801,-0.4954913,0.3860182,1.118,188,0
"2018-06-23 17:02:00",420465,-1.961872,-1.936503,81.33396,81.10896,686.7502,17.31125,11.66816,1.411969,0.275329,-0.4148014,-0.06684838,-0.5574958,0.3879455,1.116,199,0
"2018-06-23 17:03:00",420466,-2.007615,-1.979428,81.74568,81.52632,687.1461,17.28417,11.66783,1.651545,0.3273625,-0.4482861,-0.0706657,-0.5398147,0.3872226,1.117,184,0
"2018-06-23 17:04:00",420467,-2.11139,-2.062976,81.10963,80.85031,687.0632,17.25664,11.66757,1.891917,0.3702034,-0.4076038,-0.06614542,-0.512431,0.3883216,1.116,184,0
"2018-06-23 17:05:00",420468,-2.163637,-2.102788,80.52689,80.41614,687.0797,17.22963,11.66807,1.790085,0.3395678,-0.4496767,-0.06726734,-0.4799604,0.3863986,1.118,188,0
"2018-06-23 17:06:00",420469,-2.178677,-2.091466,80.72972,79.79527,687.3604,17.20316,11.66637,1.418591,0.2557766,-0.5196058,-0.07883571,-0.4893305,0.388513,1.116,184,0
"2018-06-23 17:07:00",420470,-2.250025,-2.159499,82.66794,82.04934,687.0968,17.17652,11.66724,1.516258,0.270358,-0.4720425,-0.07639132,-0.491612,0.3875861,1.117,187,0
"2018-06-23 17:08:00",420471,-2.303414,-2.215209,83.78783,83.19395,687.1135,17.15075,11.66747,1.316386,0.223516,-0.4285997,-0.07202202,-0.4771718,0.3887858,1.116,190,0
"2018-06-23 17:09:00",420472,-2.318806,-2.244197,84.47028,83.95183,686.8994,17.12529,11.66802,1.08489,0.1815294,-0.3308813,-0.06095622,-0.494598,0.3876545,1.117,178,0
"2018-06-23 17:10:00",420473,-2.210067,-2.159997,84.04579,83.9032,686.6519,17.09904,11.66784,1.489042,0.2893471,-0.3052517,-0.05973445,-0.529151,0.385329,1.119,199,0
"2018-06-23 17:11:00",420474,-2.099298,-2.016234,81.19378,81.02417,686.0417,17.07376,11.66721,1.873878,0.3818943,-0.3865986,-0.06402015,-0.5760306,0.3852066,1.119,198,0
"2018-06-23 17:12:00",420475,-2.007599,-1.903312,77.87737,76.62245,685.795,17.04946,11.66708,1.86516,0.3927771,-0.4051827,-0.06025339,-0.6268864,0.3800132,1.124,185,0
"2018-06-23 17:13:00",420476,-1.916235,-1.792549,76.83271,75.97885,686.273,17.02556,11.66769,1.936198,0.4110263,-0.4256921,-0.06304937,-0.6374819,0.3858013,1.118,198,0
"2018-06-23 17:14:00",420477,-1.877267,-1.77812,77.59621,76.62248,686.2733,17.00079,11.66713,1.856667,0.387439,-0.4821977,-0.06820615,-0.6277714,0.3838286,1.12,187,0
"2018-06-23 17:15:00",420478,-1.896019,-1.81196,76.7347,75.88017,686.9502,16.97792,11.66673,1.803711,0.3657079,-0.4886095,-0.07316167,-0.6218005,0.3878559,1.116,186,0
"2018-06-23 17:16:00",420479,-1.965011,-1.87714,79.06242,77.95176,686.6866,16.95467,11.66741,1.667651,0.3276035,-0.4366094,-0.06542696,-0.6240752,0.3870431,1.117,190,0
"2018-06-23 17:17:00",420480,-2.010079,-1.966143,80.28654,79.65138,686.8184,16.93212,11.66725,1.454499,0.2746837,-0.3809108,-0.06099059,-0.6369246,0.3861421,1.118,186,0
"2018-06-23 17:18:00",420481,-2.122501,-2.066295,82.74249,82.32137,686.9677,16.91063,11.66648,1.318369,0.2392408,-0.3637665,-0.06015339,-0.6569965,0.3875172,1.117,182,0
"2018-06-23 17:19:00",420482,-2.263874,-2.229387,85.04518,84.70894,686.9177,16.88905,11.66798,1.097845,0.1887976,-0.3536711,-0.05708964,-0.6712576,0.3857163,1.119,193,0
"2018-06-23 17:20:00",420483,-2.343626,-2.273824,85.01865,84.87838,686.934,16.8682,11.66692,1.112997,0.1931337,-0.347259,-0.06209544,-0.6962191,0.3868207,1.118,192,0
"2018-06-23 17:21:00",420484,-2.310148,-2.266045,83.30425,83.30442,686.5049,16.84706,11.66769,1.080436,0.1905055,-0.2862857,-0.05814446,-0.7197825,0.3886088,1.116,203,0
"2018-06-23 17:22:00",420485,-2.19862,-2.145897,81.12948,80.81396,686.67,16.82581,11.66564,1.09679,0.2009855,-0.2477788,-0.05362402,-0.7672427,0.3873003,1.117,193,0
"2018-06-23 17:23:00",420486,-2.123549,-2.041148,80.81255,80.64409,686.9341,16.8052,11.66731,1.264846,0.2452345,-0.2603357,-0.05328929,-0.8009974,0.3873415,1.117,194,0
"2018-06-23 17:24:00",420487,-2.183279,-2.100214,81.4561,81.31501,686.8846,16.78395,11.66652,1.191169,0.2217799,-0.2706997,-0.05472926,-0.8041233,0.3856003,1.119,192,0
"2018-06-23 17:25:00",420488,-2.249233,-2.188385,81.553,80.9034,686.9016,16.76333,11.66712,1.050874,0.1856848,-0.2565534,-0.05359092,-0.7786374,0.3875998,1.117,188,0
"2018-06-23 17:26:00",420489,-2.273436,-2.229665,82.3246,81.72972,687.083,16.74182,11.6665,0.9382663,0.1588304,-0.2503584,-0.05382521,-0.768319,0.3887111,1.116,194,0
"2018-06-23 17:27:00",420490,-2.353129,-2.306871,83.13283,82.65681,686.8688,16.72094,11.66698,0.8028913,0.1277742,-0.2394594,-0.05221798,-0.7764658,0.3887584,1.116,191,0
"2018-06-23 17:28:00",420491,-2.319092,-2.292067,82.48124,81.52093,686.77,16.70056,11.66673,0.7612351,0.1226173,-0.2284592,-0.05642002,-0.7853222,0.3886489,1.116,190,0
"2018-06-23 17:29:00",420492,-2.294966,-2.248543,82.39783,81.98151,686.6717,16.68022,11.66675,0.7970279,0.1295315,-0.2295471,-0.05750815,-0.8102013,0.3866436,1.118,190,0
"2018-06-23 17:30:00",420493,-2.285085,-2.216445,82.24488,82.12534,686.8867,16.65967,11.66686,0.7533523,0.1205585,-0.2211271,-0.05630303,-0.8476768,0.3885942,1.116,200,0
"2018-06-23 17:31:00",420494,-2.265373,-2.204856,81.55943,81.64332,686.8707,16.6394,11.66742,0.7066977,0.1126571,-0.2140971,-0.05441158,-0.8612725,0.3876394,1.117,187,0
"2018-06-23 17:32:00",420495,-2.275985,-2.214639,80.66957,81.05672,687.201,16.61863,11.66642,0.7551371,0.1260013,-0.2059784,-0.05792777,-0.8480929,0.3896989,1.115,189,0
"2018-06-23 17:33:00",420496,-2.35487,-2.281088,83.24026,82.97978,687.1678,16.59745,11.66606,0.8753656,0.1476996,-0.2271078,-0.05332388,-0.8068674,0.3868129,1.118,186,0
"2018-06-23 17:34:00",420497,-2.432336,-2.342473,84.1607,83.9929,687.2175,16.5766,11.66617,0.8098391,0.1259352,-0.2372544,-0.06254902,-0.7810155,0.3900248,1.115,189,0
