ncols         183
nrows         158
xllcorner     629823,17944444
yllcorner     5180158,5011111
cellsize      100
NODATA_value  -9999
0 0 0 0 0 0 0 0 108.435 71.56505 0 0 0 108.435 71.56505 0 0 0 0 135 135 90 288.4349 251.565 0 0 288.4349 251.565 288.4349 258.6901 225 270 251.565 261.8699 270 251.565 270 270 273.8141 266.1859 273.8141 270 270 270 272.7263 267.2737 272.7263 270 270 270 270 270 270 270 270 267.2737 270 270 266.1859 270 270 293.1986 300.9637 270 108.435 90 90 90 71.56505 90 90 84.80557 74.74488 77.00539 90 85.6013 85.36454 81.25384 82.56859 85.03026 84.53616 87.43623 88.07804 90 91.10881 92.00253 93.69138 94.57392 98.56915 104.0362 115.56 173.6598 249.444 255.4655 258.6901 260.9097 262.5686 263.3675 263.6598 263.6598 264.1984 266.7223 268.3634 271.4688 272.8064 275.8125 277.2369 281.5922 293.9625 302.4712 244.6538 255.9638 264.6107 267.5529 268.9584 271.1233 269.3839 270.7073 270 270 267.7688 267.1376 266.0091 266.4965 265.4462 266.4785 267.5805 270.8425 277.2532 291.2974 26.56505 78.38851 88.85424 91.14576 92.38594 91.80874 90 90 92.02136 92.12109 92.23118 89.19307 90 89.09062 90 90 90.90938 90 88.45184 87.1376 86.71075 88.22853 88.36343 88.99491 88.60282 89.13195 88.78113 88.40886 89.22578 90 90 90 90 90 90 91.12331 90 90 89.61024 90 89.59365 90 90 91.29217 91.31189 90 91.42027 91.02303 93.96465 95.64825 97.0284 102.6526 113.1986 
0 45 0 0 0 0 0 0 90 90 0 0 0 90 90 0 0 0 0 108.435 116.565 135 251.565 243.435 225 0 251.565 243.435 243.435 239.0362 239.0362 255.9638 254.7449 254.7449 258.6901 260.5377 266.1859 270 266.9872 264.2894 264.2894 262.5686 260.5377 263.1572 265.9144 265.9144 268.0251 270 270 270 270 270 270 270 270 271.9749 276.8428 279.4623 281.3099 284.0363 288.4349 302.4712 324.4623 348.6901 45 63.43495 63.43495 68.19859 77.00539 86.18593 90 85.6013 77.00539 73.61046 66.80141 64.17901 63.43495 64.88516 68.19859 71.56505 75.18368 79.28688 83.65981 87.89835 91.86478 96.02399 100.9228 106.3895 114.0151 127.1467 151.5571 192.5288 227.2906 237.0948 236.3099 242.0205 249.3765 252.7904 250.7873 246.3179 251.2979 260.3688 268.7127 275.9645 281.9404 287.0853 295.4892 309.5309 334.0577 30.96376 142.9435 219.5881 252.4744 268.3054 272.6898 273.7585 275.0291 274.8991 270.6161 265.7858 263.7844 262.3332 259.6952 256.3994 255.1414 258.6901 264.9576 273.8879 289.006 317.0638 10.64566 60.5498 85.86533 97.17725 96.84277 94.18491 92.36625 92.40597 93.48327 94.72014 95.59934 95.52754 94.6001 92.7927 90 87.82526 86.55261 84.80557 82.87498 81.8699 82.14669 82.9835 83.4802 83.991 84.80557 85.79938 86.34778 86.73797 87.70939 88.61631 88.89829 89.17763 89.72586 90 90.27679 90.56171 90.56727 90.57294 90.58463 90.59681 90.6095 90.92904 91.25905 91.60002 91.97494 92.04541 92.7927 94.85661 98.1301 102.5288 109.44 122.1523 150.4222 
45 26.56505 18.43495 45 0 0 0 0 71.56505 63.43495 45 0 0 90 90 0 0 0 135 116.565 108.435 0 225 225 225 225 225 243.435 243.435 243.435 261.8699 270 263.6598 254.7449 254.7449 260.5377 258.6901 255.9638 253.6105 253.3008 256.6075 259.6952 260.5377 261.2538 261.8699 261.8699 262.4054 262.875 264.8056 268.2643 270 270 271.7357 275.1944 277.125 277.5946 280.4915 285.6422 291.8014 297.8973 302.0054 309.2894 330.9454 0 29.0546 45 52.12502 71.56505 86.18593 90 90 90 84.80557 63.43495 40.91438 40.23636 40.23636 45 51.17017 57.46493 64.46587 70.86636 77.52489 84.54845 91.92519 99.79985 108.2489 117.372 126.5289 140.2538 170.9097 208.7798 227.9357 223.0251 209.4759 221.1859 237.3808 245.6299 240.141 216.0274 237.2332 259.3961 275.4662 283.134 288.6693 296.1139 309.2894 327.8407 354.6107 37.51912 68.19859 278.7462 272.8388 277.9575 276.8091 270.4122 276.5198 282.7244 265.1009 253.8866 256.3571 258.4763 255.4258 239.9314 237.2005 248.7359 259.9089 271.7899 289.9659 318.0665 14.13319 68.16642 96.5627 110.3532 102.4751 95.46384 92.40597 92.36625 94.32506 97.56143 100.4516 101.7934 100.2441 96.009 90.78483 86.98721 83.50066 79.75591 77.73523 77.41231 77.1523 76.80939 77.60033 79.26733 80.81608 82.40536 83.65981 84.75286 86.07409 86.98721 87.81836 88.64253 89.18542 89.72586 90 90.27949 90.84667 91.14576 91.16914 91.19349 91.51541 92.14376 92.21475 91.90915 92.60256 94.03771 95.44033 97.82908 101.7529 107.1619 116.3654 132.1376 158.0513 
45 18.43495 26.56505 45 45 0 0 0 45 63.43495 71.56505 0 0 90 90 0 0 135 135 135 135 0 0 225 225 206.565 198.435 243.435 243.435 243.435 246.8014 243.435 243.435 240.9454 243.435 243.435 241.6992 243.435 247.6199 253.3008 254.7449 257.7352 260.5377 258.6901 257.9052 260.2176 262.4054 262.875 263.2902 265.1009 268.2643 270 271.6366 274.8991 277.125 277.5946 279.7824 284.5345 293.1986 300.9637 311.1859 325.3048 331.6992 0 28.30076 33.69007 50.19443 69.44395 79.99202 90 97.12502 99.46232 96.34019 30.96376 7.125016 12.72436 15.06849 23.19859 32.10625 41.98721 52.22432 61.82895 71.43087 81.52885 92.43665 103.7737 114.574 123.5034 129.6608 138.6522 177.5105 231.1702 252.0309 249.7751 182.2906 223.698 246.4253 255.0414 251.565 221.9059 255.4504 258.862 260.3842 269.4491 286.1134 302.3474 317.5448 335.2657 356.1604 22.79192 25.11965 350.377 317.4309 311.7191 315.9548 311.6335 317.4717 332.6126 301.6075 253.8557 252.2161 256.9307 257.7352 248.0513 240.5615 245.0136 253.1699 261.7106 273.4912 296.0245 21.4642 73.42264 91.54816 111.2505 104.9314 91.66833 87.55295 89.54886 95.66728 102.926 107.7649 108.0343 104.7436 100.008 93.46823 86.72952 80.53768 75.25644 71.96571 70.5297 70.01689 70.46335 72.0506 74.24883 76.75948 78.92979 80.87499 82.91007 84.50768 85.68398 87.07114 88.394 89.19307 90 90.82237 91.38369 91.68468 91.71836 91.7534 91.78991 92.09891 92.43665 92.84662 93.17983 93.51655 94.89909 96.63251 99.07706 103.8697 110.8858 120.7189 135.5162 158.1986 
0 0 45 45 45 45 0 0 0 90 90 0 0 90 90 0 0 108.435 116.565 135 0 0 0 0 225 198.435 206.565 225 225 225 225 225 225 225 236.3099 236.3099 236.3099 243.435 249.7751 253.3008 251.565 251.565 251.565 251.565 254.0546 257.2756 260.8376 262.875 263.2902 263.6598 265.1009 270 273.1798 273.1798 275.1944 280.6197 287.354 293.1986 299.4759 303.1113 315 334.6538 338.1986 0 21.80141 25.34618 45 62.35402 76.60751 92.48956 108.435 123.6901 135 278.1301 319.0856 337.9321 348.0239 0 12.69958 26.17529 39.51384 52.39608 65.21279 77.54176 90.16324 99.84901 100.4456 93.27048 94.61065 62.96914 350.5377 307.4054 298.4956 340.71 350.9807 342.7382 330.9983 321.2118 331.4704 340.0426 311.405 282.0777 278.16 286.049 297.1547 311.0548 322.5818 337.4794 348.6901 10.09462 17.7912 359.7593 342.2025 344.3911 341.0795 333.9832 348.1785 3.044778 1.33222 349.7349 304.6952 267.9546 279.3099 311.6726 329.8757 266.0698 255.7841 259.992 271.7862 279.193 47.13691 78.30789 75.04991 75.74997 78.99646 73.53999 73.07249 80.08347 93.81407 109.6284 121.8425 120.4998 112.9887 106.0736 96.1155 83.23383 73.21735 66.59531 62.24146 60.73201 61.31385 63.24585 66.41297 69.44395 72.55281 75.46555 78.14022 80.71645 83.07278 85.27986 86.87787 88.16925 89.4695 90.5305 91.62115 92.2026 92.51381 92.8624 92.92072 92.98146 92.69781 92.43665 92.81556 93.17983 93.17983 93.81407 95.77432 98.84181 103.2764 109.7989 119.0546 132.694 155.8068 
0 0 0 45 45 45 45 0 0 71.56505 63.43495 45 0 90 90 0 0 90 90 0 0 135 161.565 180 180 180 206.565 225 210.9638 213.6901 213.6901 215.5377 225 225 236.3099 236.3099 236.3099 243.435 244.6538 243.435 243.435 244.44 243.435 246.2505 252.7585 255.9638 255.9638 255.9638 258.6901 262.304 265.3645 270 274.6355 277.696 282.5288 287.4472 290.3764 298.0725 307.2348 309.8056 317.8624 333.4349 342.8973 0 17.10273 29.47589 48.01279 64.29005 80.21759 95.90614 112.6199 138.5763 173.6598 237.0948 277.125 304.5625 323.2594 338.0394 353.3255 9.462322 26.64322 43.75913 58.7159 71.56505 81.45608 78.52753 46.4688 46.98864 37.43468 355.9804 351.5073 344.6591 332.4119 339.6833 345.4363 350.7987 350.0064 347.166 351.9137 345.308 331.0347 310.0303 306.6935 308.2702 310.7965 317.6095 323.6557 341.1391 342.1114 4.675494 24.04422 1.943423 346.9887 352.802 348.7411 345.4067 2.075026 2.454032 3.462073 10.14079 6.842773 321.8013 308.047 324.8814 352.5191 337.7704 310.6677 304.0567 301.5176 302.4712 70.29555 80.63349 65.11485 48.94519 42.01854 51.49935 62.65012 72.42335 83.17885 95.92751 118.0092 130.684 123.4399 112.8905 96.34019 82.56859 68.19859 56.30993 51.00901 50.55297 52.12502 55.6539 60.47133 64.56378 68.41603 72.26588 75.77041 78.79166 81.8699 84.71455 86.69325 88.21804 89.74075 91.04163 92.12109 93.01279 93.33385 93.43363 93.50353 93.57633 93.33092 92.75542 92.48956 92.84662 93.47778 94.06337 95.52754 98.04609 101.1951 105.4498 112.2703 123.1579 142.485 
0 0 0 0 45 45 45 45 0 45 63.43495 71.56505 0 90 90 0 135 116.565 108.435 0 135 135 153.435 180 180 180 206.565 210.9638 188.1301 206.565 206.565 206.565 225 225 230.7106 230.1944 230.1944 233.7462 232.5947 235.008 238.2405 241.3895 243.435 245.2249 248.1986 249.444 251.565 254.7449 257.4712 259.8245 262.6942 265.8151 270 274.3987 278.5308 284.7436 289.359 295.9065 308.4181 317.2026 324.0903 333.4349 346.7595 0 13.24052 31.50427 45 60.06849 75.96375 94.3987 115.9065 141.3402 176.9872 215.8376 249.6769 277.7336 299.1481 316.3748 333.335 351.0604 12.99462 36.80804 52.87246 60.5863 62.27174 42.87015 17.01255 32.66886 18.69898 352.1104 347.2389 345.489 341.3857 333.9655 338.0485 350.8016 355.0631 355.5074 357.1109 350.6553 339.0755 324.0816 312.3715 306.7241 313.0859 311.9779 309.656 338.0537 347.6478 7.846462 27.13843 3.380141 349.5363 355.1656 357.5805 356.8305 5.267697 8.063246 12.33909 19.75403 16.64504 332.4801 321.5819 338.2335 348.4575 334.7912 324.2835 321.7279 314.9039 335.5817 78.51574 81.17026 63.37354 46.22934 40.46774 49.36157 64.65382 77.19573 80.28675 76.75948 71.56505 81.11934 100.008 109.44 99.46232 83.29016 55.88553 39.14399 35.70669 37.19981 41.92255 48.06649 53.57523 59.03624 64.39781 69.29388 73.61046 77.4447 80.85292 83.50066 86.08842 88.51854 90.2524 91.53434 92.60256 93.7782 94.44124 94.8344 95.24714 95.08622 94.5861 93.7314 92.81556 92.51688 92.51688 92.78516 93.57633 94.88276 97.02078 99.46232 101.6814 104.0362 109.692 
341.5651 0 18.43495 45 0 45 45 45 45 0 71.56505 63.43495 45 90 90 0 108.435 116.565 135 135 135 135 135 161.565 180 180 191.3099 188.1301 180 206.565 206.565 206.565 225 225 225 225 225 225 228.8141 235.008 237.5288 240.5241 243.435 242.5256 242.6501 245.556 249.6236 252.5528 256.3287 258.6901 260.3112 264.8056 268.6678 271.3972 275.1944 281.8215 290.0952 296.5651 305.5377 316.9091 326.3099 334.0256 347.6192 358.6678 10.30485 28.1416 40.10091 56.30993 74.19749 92.04541 113.9625 138.9005 169.6952 206.8962 238.8286 260.6185 277.9269 294.7244 312.2628 331.0736 6.361436 42.17867 53.60841 54.29331 49.63913 25.3693 12.8567 23.33404 12.18211 355.0679 344.6301 343.4791 342.8577 334.7776 331.1051 344.2281 359.5047 0.5371322 353.6979 350.2548 342.0186 330.3791 320.6656 313.3397 319.2506 307.2616 296.1731 321.4886 357.284 18.19589 28.03906 10.86154 359.5158 1.236408 1.748946 358.7546 15.33328 26.56505 23.47099 15.80251 5.295213 323.2525 324.76 352.875 349.4006 326.7045 303.3664 295.5969 296.5191 29.29136 84.50124 84.93639 69.94976 55.86406 52.51215 57.85412 68.19859 81.7901 85.68398 73.61046 51.58194 44.3704 45 52.76517 78.17851 82.56859 18.43495 9.090277 13.70696 21.52901 30.56403 39.06258 46.59114 54.1046 60.9454 66.98524 72.29028 76.90295 80.64966 83.81139 86.74277 89.04516 90.97932 92.75008 94.08562 95.05023 95.79279 96.21564 96.14663 95.74061 94.96974 93.81407 92.54481 91.27303 90.31655 90 90 90.56171 92.16108 93.09406 89.75197 79.54009 66.38863 
18.43495 0 26.56505 26.56505 18.43495 45 45 45 45 45 45 63.43495 71.56505 71.56505 63.43495 45 90 90 135 135 135 135 135 153.435 168.6901 171.8699 180 180 180 198.435 201.8014 201.8014 212.4712 213.6901 213.6901 214.6952 216.2538 216.8699 225 231.3402 231.009 230.4403 230.1944 232.7652 239.6209 244.7989 246.0375 247.9321 253.3008 257.6192 260.7539 263.9276 267.5104 273.8141 279.4623 284.0363 289.8852 297.0721 304.992 313.3153 323.1301 333.9247 347.0054 356.8779 8.130102 24.44395 38.65981 53.47115 70.0836 87.82526 108.0198 131.6335 157.3062 211.5782 245.3441 248.0255 254.2914 268.1035 284.7053 302.2665 8.790544 61.62076 67.71712 63.99665 45.16464 21.19406 18.6767 17.01076 7.810909 357.0447 344.4816 342.7868 340.6357 335.3764 326.3329 335.9245 3.091804 3.457777 348.137 350.5377 349.5226 329.6209 319.6068 322.5459 330.9743 314.5828 300.1185 301.9922 33.45331 54.98183 43.2212 29.91921 21.69511 10.49148 354.8636 0 31.36095 37.87498 26.86192 351.6419 343.5432 327.4236 328.48 359.1995 358.639 341.5651 306.1836 267.2737 258.4742 82.30395 81.24622 80.0338 76.60751 70.76933 70.03753 69.47372 72.58203 80.13419 82.63892 71.84051 44.28384 35.1807 31.08751 41.03535 59.82648 71.56505 304.3803 327.0948 348.2544 5.988148 19.24473 30.11847 40.20797 49.6859 58.24052 65.76276 71.9611 77.03697 81.44817 85.23636 87.99435 90.2301 92.59187 94.62237 95.78555 96.57192 97.36108 97.65065 97.12502 96.40744 95.71059 94.24845 92.29061 90.3274 88.71267 87.51044 86.42367 86.11209 87.12455 88.46566 84.34558 80.07999 72.84758 
0 0 45 18.43495 26.56505 26.56505 18.43495 45 45 45 45 71.56505 63.43495 45 63.43495 71.56505 90 90 108.435 116.565 135 135 135 153.435 153.435 149.0362 171.8699 180 180 186.3402 195.2551 198.435 201.0375 205.0169 206.565 206.565 207.8973 213.6901 221.6335 225 222.1376 222.3974 227.3859 232.125 236.3099 239.5345 242.8189 246.4477 250.7693 254.7449 258.6901 261.8699 266.6335 273.3665 278.7462 282.9946 287.7839 294.7751 304.8245 313.6028 321.6325 331.8214 344.2914 355.1009 5.477369 19.35899 33.50344 46.78991 62.4027 79.50852 99.90418 122.5926 146.1888 225.5617 234.4623 218.3547 232.4314 239.2535 243.2962 238.2405 191.2225 92.99111 81.66098 67.01128 36.9016 25.74071 18.98322 0.1121247 2.202598 2.001201 348.3142 342.9795 339.4175 331.1892 318.8141 332.0718 6.266523 3.517504 346.6307 352.1091 355.8069 337.0113 326.1254 337.1664 333.284 315.5365 310.0039 315.3794 77.78428 63.65789 48.65222 52.25319 41.46044 6.842773 356.0548 28.90918 67.34064 61.46001 21.37062 323.8806 322.6533 322.125 322.6175 349.8379 0.1103964 358.9236 345.5609 303.9729 266.4395 268.6252 69.79639 68.96249 77.16119 85.80233 86.84928 82.1083 77.00539 75.56627 70.22112 53.97263 29.96218 28.30076 28.97971 43.25105 57.38076 58.49574 291.5014 297.5528 324.6375 352.725 9.713251 22.09015 34.51878 46.83075 57.05918 65.22486 71.92019 77.55489 82.48356 86.32176 89.36104 92.2026 94.32887 95.71059 96.94099 98.27589 99.41828 100.204 100.2512 99.00478 97.48739 95.44033 92.72631 89.65691 85.96229 82.95423 81.18478 80.21759 81.15819 83.6056 99.42471 123.101 154.0006 
